room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
3428732,17281262,Shared room,,Lichtenberg,2,0.0,1,1.0,55.0,,52.486913,13.526084,2017-01-17 22:51:35.460476
16278179,95133398,Shared room,,Mitte,0,0.0,2,1.0,43.0,,52.541531,13.393737,2017-01-17 22:51:35.457917
15545309,27564612,Shared room,,Reinickendorf,0,0.0,1,1.0,55.0,,52.565396,13.338544,2017-01-17 22:51:35.455194
9984839,51303476,Shared room,,Friedrichshain-Kreuzberg,0,0.0,2,1.0,43.0,,52.494624,13.403329,2017-01-17 22:51:35.451185
7946504,41905553,Shared room,,Pankow,0,0.0,2,1.0,43.0,,52.564538,13.405683,2017-01-17 22:51:35.445652
6508509,34026126,Shared room,,Mitte,12,4.5,2,1.0,55.0,,52.516661,13.337907,2017-01-17 22:51:35.442995
16343285,107008299,Shared room,,Mitte,0,0.0,3,1.0,41.0,,52.549634,13.355163,2017-01-17 22:51:35.440859
12692805,2695048,Shared room,,Friedrichshain-Kreuzberg,18,5.0,3,1.0,49.0,,52.517314,13.46849,2017-01-17 22:51:35.438570
10450486,4049705,Shared room,,Charlottenburg-Wilmersdorf,18,5.0,2,1.0,43.0,,52.512189,13.264407,2017-01-17 22:51:35.435878
8498554,39389937,Shared room,,Friedrichshain-Kreuzberg,6,4.0,2,1.0,43.0,,52.512956,13.470083,2017-01-17 22:51:35.432803
14824034,92443818,Shared room,,Friedrichshain-Kreuzberg,7,4.5,4,1.0,54.0,,52.510484,13.464634,2017-01-17 22:51:35.430607
13792040,21559754,Shared room,,Friedrichshain-Kreuzberg,1,0.0,2,1.0,43.0,,52.492033,13.40941,2017-01-17 22:51:35.426290
16376349,3455390,Shared room,,Friedrichshain-Kreuzberg,2,0.0,2,1.0,43.0,,52.510027,13.446914,2017-01-17 22:51:35.423883
16185959,18813126,Shared room,,Friedrichshain-Kreuzberg,2,0.0,4,1.0,49.0,,52.497288,13.430788,2017-01-17 22:51:35.420847
6049684,6209216,Shared room,,Treptow-Köpenick,2,0.0,1,1.0,38.0,,52.440667,13.596236,2017-01-17 22:51:33.936094
9700507,21077336,Shared room,,Charlottenburg-Wilmersdorf,0,0.0,1,1.0,11.0,,52.489483,13.261527,2017-01-17 22:51:33.933886
10009188,51410924,Shared room,,Charlottenburg-Wilmersdorf,3,4.0,1,1.0,22.0,,52.521625,13.286699,2017-01-17 22:51:33.930196
16119790,105120572,Shared room,,Treptow-Köpenick,1,0.0,1,1.0,16.0,,52.452164,13.524105,2017-01-17 22:51:33.927849
7296779,3198670,Shared room,,Steglitz-Zehlendorf,0,0.0,1,1.0,20.0,,52.449922,13.344207,2017-01-17 22:51:33.923813
14191996,86046794,Shared room,,Mitte,0,0.0,2,1.0,22.0,,52.553704,13.340645,2017-01-17 22:51:33.919499
8170456,43120015,Shared room,,Reinickendorf,5,5.0,2,1.0,38.0,,52.567839,13.371014,2017-01-17 22:51:33.916357
14713119,47261053,Shared room,,Neukölln,3,4.5,2,1.0,28.0,,52.430471,13.451718,2017-01-17 22:51:32.744393
14325494,87655116,Shared room,,Steglitz-Zehlendorf,2,0.0,1,1.0,28.0,,52.45061,13.346666,2017-01-17 22:51:32.742249
12487554,55155480,Shared room,,Tempelhof-Schöneberg,4,5.0,2,1.0,29.0,,52.473279,13.321578,2017-01-17 22:51:32.739726
545222,2380785,Shared room,,Mitte,74,4.5,2,1.0,24.0,,52.532904,13.323636,2017-01-17 22:51:32.737218
12351012,62436817,Shared room,,Charlottenburg-Wilmersdorf,2,0.0,2,1.0,22.0,,52.48829,13.321562,2017-01-17 22:51:32.735055
14196319,86097796,Shared room,,Pankow,4,5.0,2,1.0,18.0,,52.561154,13.470329,2017-01-17 22:51:32.730888
7797649,24928081,Shared room,,Mitte,0,0.0,2,1.0,16.0,,52.517236,13.336046,2017-01-17 22:51:32.728617
15082612,95432530,Shared room,,Mitte,5,5.0,2,1.0,16.0,,52.553951,13.376395,2017-01-17 22:51:32.726257
10380915,3059917,Shared room,,Pankow,3,4.5,2,1.0,28.0,,52.55448,13.400752,2017-01-17 22:51:32.723998
15210400,88298311,Shared room,,Tempelhof-Schöneberg,0,0.0,2,1.0,38.0,,52.496052,13.350421,2017-01-17 22:51:32.721785
6927861,19626112,Shared room,,Mitte,20,3.5,6,1.0,19.0,,52.52385,13.356615,2017-01-17 22:51:32.717373
4805637,19626112,Shared room,,Mitte,57,4.0,8,1.0,15.0,,52.522446,13.357631,2017-01-17 22:51:32.715144
15511234,99661489,Shared room,,Mitte,0,0.0,1,1.0,11.0,,52.499858,13.362699,2017-01-17 22:51:32.712880
11903043,16739581,Shared room,,Friedrichshain-Kreuzberg,6,3.5,1,1.0,22.0,,52.493254,13.398554,2017-01-17 22:51:31.675071
15800631,9923239,Shared room,,Friedrichshain-Kreuzberg,1,0.0,1,1.0,22.0,,52.512533,13.45931,2017-01-17 22:51:31.672879
3108596,1391772,Shared room,,Friedrichshain-Kreuzberg,8,4.5,6,1.0,10.0,,52.510629,13.445792,2017-01-17 22:51:31.668980
3109015,1391772,Shared room,,Friedrichshain-Kreuzberg,14,4.5,8,1.0,10.0,,52.50953,13.445416,2017-01-17 22:51:31.666877
3108376,1391772,Shared room,,Friedrichshain-Kreuzberg,6,4.5,6,1.0,10.0,,52.508567,13.444971,2017-01-17 22:51:31.664758
6664659,8250486,Shared room,,Mitte,22,4.5,6,1.0,23.0,,52.517598,13.426314,2017-01-17 22:51:31.662516
14868187,78233877,Shared room,,Friedrichshain-Kreuzberg,0,0.0,1,1.0,16.0,,52.512291,13.437284,2017-01-17 22:51:31.658630
9872881,8250486,Shared room,,Mitte,26,4.5,6,1.0,23.0,,52.51561,13.423852,2017-01-17 22:51:31.654238
10786963,39127001,Shared room,,Mitte,6,4.5,1,1.0,20.0,,52.552835,13.361939,2017-01-17 22:51:31.650421
13000353,71668286,Shared room,,Reinickendorf,18,4.0,2,1.0,33.0,,52.562339,13.331332,2017-01-17 22:51:31.648200
9161590,10340955,Shared room,,Friedrichshain-Kreuzberg,1,0.0,2,1.0,22.0,,52.488517,13.393422,2017-01-17 22:51:31.646092
10399455,40255982,Shared room,,Treptow-Köpenick,0,0.0,2,1.0,38.0,,52.492124,13.456089,2017-01-17 22:51:31.642010
16200596,45609033,Shared room,,Mitte,3,4.0,2,1.0,19.0,,52.534462,13.35054,2017-01-17 22:51:30.676525
12238374,30289253,Shared room,,Reinickendorf,0,0.0,2,1.0,29.0,,52.564749,13.368788,2017-01-17 22:51:30.672668
11110968,32121608,Shared room,,Pankow,0,0.0,1,1.0,16.0,,52.529142,13.421804,2017-01-17 22:51:30.670009
12417925,67165808,Shared room,,Charlottenburg-Wilmersdorf,11,4.5,1,1.0,33.0,,52.490572,13.327552,2017-01-17 22:51:30.667701
16674988,109995917,Shared room,,Mitte,0,0.0,8,1.0,16.0,,52.560062,13.387153,2017-01-17 22:51:30.665346
11704581,8250486,Shared room,,Mitte,11,4.5,8,1.0,23.0,,52.515945,13.425104,2017-01-17 22:51:30.663336
7797131,41039924,Shared room,,Lichtenberg,0,0.0,1,1.0,11.0,,52.505723,13.478083,2017-01-17 22:51:30.659759
8094511,8250486,Shared room,,Mitte,16,4.5,5,1.0,21.0,,52.517163,13.424944,2017-01-17 22:51:30.657493
11682665,52211223,Shared room,,Reinickendorf,3,4.5,2,1.0,41.0,,52.596005,13.349588,2017-01-17 22:51:30.655146
4143368,8853584,Shared room,,Mitte,43,4.5,3,1.0,28.0,,52.549449,13.339329,2017-01-17 22:51:30.652461
2673405,11058791,Shared room,,Tempelhof-Schöneberg,13,5.0,1,1.0,34.0,,52.482784,13.345225,2017-01-17 22:51:30.650068
10985395,30778641,Shared room,,Treptow-Köpenick,0,0.0,1,1.0,16.0,,52.438907,13.550174,2017-01-17 22:51:30.645610
15120448,8250486,Shared room,,Mitte,6,4.5,4,1.0,22.0,,52.517374,13.424478,2017-01-17 22:51:30.643526
6927945,19626112,Shared room,,Mitte,33,4.0,8,1.0,15.0,,52.522255,13.356527,2017-01-17 22:51:30.641133
12356540,30840893,Shared room,,Treptow-Köpenick,7,5.0,2,1.0,28.0,,52.463027,13.518484,2017-01-17 22:51:30.636461
7676714,40311085,Shared room,,Pankow,23,4.5,2,1.0,33.0,,52.548379,13.432631,2017-01-17 22:51:29.470011
6858383,8250486,Shared room,,Mitte,35,4.5,8,1.0,20.0,,52.515474,13.424611,2017-01-17 22:51:29.466448
15460567,6506744,Shared room,,Friedrichshain-Kreuzberg,0,0.0,2,1.0,28.0,,52.519941,13.45277,2017-01-17 22:51:29.461764
15370591,98181425,Shared room,,Tempelhof-Schöneberg,3,4.5,4,1.0,22.0,,52.447947,13.386516,2017-01-17 22:51:29.459625
265444,1391772,Shared room,,Friedrichshain-Kreuzberg,69,4.5,8,1.0,10.0,,52.510444,13.445326,2017-01-17 22:51:29.454624
9645252,49810578,Shared room,,Mitte,0,0.0,2,1.0,25.0,,52.52746,13.403898,2017-01-17 22:51:29.452192
15135449,8250486,Shared room,,Mitte,11,4.5,6,1.0,16.0,,52.516185,13.425059,2017-01-17 22:51:29.450020
6110762,8250486,Shared room,,Mitte,70,4.5,6,1.0,21.0,,52.517564,13.424738,2017-01-17 22:51:29.447481
6109481,8250486,Shared room,,Mitte,30,4.5,4,1.0,28.0,,52.515924,13.424898,2017-01-17 22:51:29.445274
11903146,16739581,Shared room,,Friedrichshain-Kreuzberg,5,4.5,1,1.0,22.0,,52.494558,13.397887,2017-01-17 22:51:29.443168
14079440,19626112,Shared room,,Mitte,6,4.0,8,1.0,15.0,,52.52378,13.35624,2017-01-17 22:51:29.440881
11902577,16739581,Shared room,,Friedrichshain-Kreuzberg,0,0.0,1,1.0,22.0,,52.493319,13.39837,2017-01-17 22:51:29.438377
12166714,16739581,Shared room,,Friedrichshain-Kreuzberg,0,0.0,1,1.0,22.0,,52.494282,13.397065,2017-01-17 22:51:29.436033
15055083,95162605,Shared room,,Mitte,0,0.0,1,1.0,29.0,,52.558049,13.377704,2017-01-17 22:51:29.433715
2062279,4059665,Shared room,,Pankow,18,4.5,9,1.0,24.0,,52.607618,13.47071,2017-01-17 22:51:29.430791
6111076,8250486,Shared room,,Mitte,57,4.5,6,1.0,21.0,,52.516895,13.425032,2017-01-17 22:51:29.428374
15823383,101347507,Shared room,,Pankow,6,5.0,2,1.0,28.0,,52.552156,13.413292,2017-01-17 22:51:29.425446
15153401,8250486,Shared room,,Mitte,6,4.5,6,1.0,16.0,,52.516916,13.426024,2017-01-17 22:51:29.421868
9540682,8250486,Shared room,,Mitte,12,4.5,4,1.0,25.0,,52.515657,13.424808,2017-01-17 22:51:28.176074
12168312,16739581,Shared room,,Friedrichshain-Kreuzberg,2,0.0,1,1.0,22.0,,52.494247,13.397925,2017-01-17 22:51:28.171696
7229556,37713649,Shared room,,Neukölln,3,4.5,2,1.0,33.0,,52.480153,13.44126,2017-01-17 22:51:28.164659
10230601,16739581,Shared room,,Friedrichshain-Kreuzberg,5,4.0,1,1.0,22.0,,52.492967,13.396921,2017-01-17 22:51:28.162401
5138224,26567168,Shared room,,Neukölln,0,0.0,1,1.0,16.0,,52.487432,13.408638,2017-01-17 22:51:28.157940
6098179,8250486,Shared room,,Mitte,32,4.5,6,1.0,21.0,,52.516152,13.424674,2017-01-17 22:51:28.153911
16474145,64941772,Shared room,,Mitte,1,0.0,2,1.0,33.0,,52.51955,13.406054,2017-01-17 22:51:28.151762
10542862,54366195,Shared room,,Tempelhof-Schöneberg,2,0.0,2,1.0,24.0,,52.481188,13.382089,2017-01-17 22:51:28.149494
7607717,15132751,Shared room,,Pankow,6,5.0,2,1.0,28.0,,52.533796,13.420037,2017-01-17 22:51:28.141680
9536240,8250486,Shared room,,Mitte,32,4.5,6,1.0,21.0,,52.516264,13.425731,2017-01-17 22:51:26.700188
15656376,100212942,Shared room,,Mitte,0,0.0,10,1.0,16.0,,52.550556,13.392912,2017-01-17 22:51:26.698106
1564806,8250486,Shared room,,Mitte,58,4.5,6,1.0,19.0,,52.516141,13.424854,2017-01-17 22:51:26.695787
6103025,8250486,Shared room,,Mitte,13,5.0,3,1.0,30.0,,52.517073,13.425082,2017-01-17 22:51:26.693622
6097500,8250486,Shared room,,Mitte,14,4.5,8,1.0,21.0,,52.517638,13.426354,2017-01-17 22:51:26.691713
6097880,8250486,Shared room,,Mitte,20,4.5,8,1.0,21.0,,52.517193,13.424151,2017-01-17 22:51:26.689524
15611815,100212942,Shared room,,Mitte,2,0.0,10,1.0,16.0,,52.550823,13.392676,2017-01-17 22:51:26.687533
14081671,19626112,Shared room,,Mitte,15,4.0,8,1.0,18.0,,52.52357,13.357527,2017-01-17 22:51:26.685393
11943223,19997764,Shared room,,Neukölln,6,5.0,2,1.0,41.0,,52.480889,13.423173,2017-01-17 22:51:26.678088
11593493,37695014,Shared room,,Pankow,0,0.0,1,1.0,25.0,,52.556271,13.430273,2017-01-17 22:51:26.676044
15562054,100212942,Shared room,,Mitte,2,0.0,16,1.0,16.0,,52.55027,13.391924,2017-01-17 22:51:26.673955
16146824,105028153,Shared room,,Marzahn-Hellersdorf,0,0.0,1,1.0,13.0,,52.538104,13.58808,2017-01-17 22:51:26.666783
16459946,72106531,Shared room,,Friedrichshain-Kreuzberg,0,0.0,3,1.0,28.0,,52.518108,13.471643,2017-01-17 22:51:26.660715
15388766,37421975,Shared room,,Tempelhof-Schöneberg,2,0.0,1,1.0,38.0,,52.460233,13.385479,2017-01-17 22:51:26.658173
12892912,39091371,Shared room,,Friedrichshain-Kreuzberg,17,5.0,1,1.0,22.0,,52.514837,13.443294,2017-01-17 22:51:25.781102
6663931,8250486,Shared room,,Mitte,35,4.5,8,1.0,20.0,,52.517038,13.424203,2017-01-17 22:51:25.778801
6461829,33746272,Shared room,,Marzahn-Hellersdorf,0,0.0,1,1.0,28.0,,52.532197,13.594543,2017-01-17 22:51:25.775805
9522543,43203827,Shared room,,Tempelhof-Schöneberg,9,4.5,1,1.0,16.0,,52.448378,13.363229,2017-01-17 22:51:25.773460
16008766,79517830,Shared room,,Neukölln,1,0.0,2,1.0,36.0,,52.46761,13.433796,2017-01-17 22:51:25.771319
16706536,14792860,Shared room,,Friedrichshain-Kreuzberg,0,0.0,2,1.0,28.0,,52.495472,13.413813,2017-01-17 22:51:25.769345
3634155,18322069,Shared room,,Tempelhof-Schöneberg,25,4.0,1,1.0,16.0,,52.495727,13.348382,2017-01-17 22:51:25.762813
12181299,16739581,Shared room,,Friedrichshain-Kreuzberg,8,4.5,1,1.0,22.0,,52.493494,13.397821,2017-01-17 22:51:25.757889
11519038,60721981,Shared room,,Treptow-Köpenick,0,0.0,1,1.0,14.0,,52.47491,13.473931,2017-01-17 22:51:25.754088
9956966,19336587,Shared room,,Pankow,0,0.0,1,1.0,13.0,,52.539986,13.415862,2017-01-17 22:51:25.747811
12264234,16817592,Shared room,,Tempelhof-Schöneberg,1,0.0,4,1.0,20.0,,52.493274,13.363811,2017-01-17 22:51:25.745522
11382882,15684749,Shared room,,Steglitz-Zehlendorf,0,0.0,2,1.0,28.0,,52.430396,13.214135,2017-01-17 22:51:25.742809
15147322,38325236,Shared room,,Friedrichshain-Kreuzberg,0,0.0,1,1.0,21.0,,52.49053,13.391856,2017-01-17 22:51:24.274063
16053952,27570831,Shared room,,Mitte,1,0.0,2,1.0,33.0,,52.526502,13.407618,2017-01-17 22:51:24.271653
3816737,19626112,Shared room,,Mitte,93,4.0,8,1.0,19.0,,52.523517,13.357505,2017-01-17 22:51:24.264501
16049192,104477036,Shared room,,Charlottenburg-Wilmersdorf,1,0.0,2,1.0,38.0,,52.511596,13.269045,2017-01-17 22:51:24.262390
1393484,7345295,Shared room,,Pankow,15,5.0,2,1.0,20.0,,52.542321,13.42287,2017-01-17 22:51:24.259708
14769506,92131840,Shared room,,Tempelhof-Schöneberg,4,5.0,1,1.0,38.0,,52.480903,13.358865,2017-01-17 22:51:24.257487
14316879,87538915,Shared room,,Mitte,5,4.5,3,1.0,14.0,,52.555984,13.350143,2017-01-17 22:51:24.255407
13352095,75700621,Shared room,,Pankow,0,0.0,2,1.0,12.0,,52.552965,13.450348,2017-01-17 22:51:24.249539
16578219,108162280,Shared room,,Tempelhof-Schöneberg,1,0.0,2,1.0,29.0,,52.486453,13.344514,2017-01-17 22:51:24.247365
11908297,2544644,Shared room,,Friedrichshain-Kreuzberg,0,0.0,1,1.0,20.0,,52.512087,13.453523,2017-01-17 22:51:24.243770
7768665,38006137,Shared room,,Reinickendorf,2,0.0,2,1.0,33.0,,52.601135,13.341423,2017-01-17 22:51:24.238760
13991862,83471155,Shared room,,Marzahn-Hellersdorf,0,0.0,4,1.0,28.0,,52.5092,13.550234,2017-01-17 22:51:24.236395
12403733,5093585,Shared room,,Neukölln,2,0.0,1,1.0,33.0,,52.490668,13.433637,2017-01-17 22:51:24.232062
8140711,25469470,Shared room,,Friedrichshain-Kreuzberg,2,0.0,2,1.0,38.0,,52.497887,13.440474,2017-01-17 22:51:22.893472
13324643,75374714,Shared room,,Charlottenburg-Wilmersdorf,9,4.5,2,1.0,28.0,,52.490556,13.314108,2017-01-17 22:51:22.891462
7357198,38542914,Shared room,,Tempelhof-Schöneberg,90,5.0,1,1.0,21.0,,52.46083,13.415837,2017-01-17 22:51:22.889462
11933723,14509424,Shared room,,Pankow,2,0.0,1,1.0,11.0,,52.555071,13.431726,2017-01-17 22:51:22.887513
13163241,58843793,Shared room,,Lichtenberg,0,0.0,2,1.0,22.0,,52.493532,13.518975,2017-01-17 22:51:22.884842
9293041,48249695,Shared room,,Lichtenberg,0,0.0,1,1.0,11.0,,52.501281,13.474509,2017-01-17 22:51:22.882658
15939728,103455990,Shared room,,Charlottenburg-Wilmersdorf,3,5.0,1,1.0,21.0,,52.507827,13.302067,2017-01-17 22:51:22.880650
14487249,52386169,Shared room,,Mitte,24,4.5,2,1.0,24.0,,52.527214,13.350566,2017-01-17 22:51:22.878322
14596800,42818491,Shared room,,Charlottenburg-Wilmersdorf,23,5.0,2,1.0,38.0,,52.520021,13.318584,2017-01-17 22:51:22.876142
16050809,5899515,Shared room,,Lichtenberg,1,0.0,1,1.0,13.0,,52.503669,13.481474,2017-01-17 22:51:22.872224
15764629,101932877,Shared room,,Spandau,2,0.0,1,1.0,13.0,,52.564717,13.216285,2017-01-17 22:51:22.866691
16788040,63409249,Shared room,,Reinickendorf,0,0.0,1,1.0,13.0,,52.571346,13.361767,2017-01-17 22:51:22.864166
15823693,25662767,Shared room,,Neukölln,4,5.0,2,1.0,22.0,,52.480637,13.429311,2017-01-17 22:51:22.857023
16804966,30773247,Shared room,,Charlottenburg-Wilmersdorf,0,0.0,4,1.0,29.0,,52.509382,13.277707,2017-01-17 22:51:22.271390
13489150,77285575,Shared room,,Pankow,0,0.0,1,1.0,28.0,,52.566279,13.419245,2017-01-17 22:51:22.269222
8426590,44376821,Shared room,,Neukölln,2,0.0,1,1.0,33.0,,52.482442,13.431223,2017-01-17 22:51:22.266335
13465012,15415025,Shared room,,Lichtenberg,11,4.5,2,1.0,38.0,,52.57778,13.559595,2017-01-17 22:51:22.262786
15892640,98177918,Shared room,,Tempelhof-Schöneberg,2,0.0,1,1.0,14.0,,52.459078,13.381151,2017-01-17 22:51:22.260425
16307669,105951060,Shared room,,Charlottenburg-Wilmersdorf,2,0.0,4,1.0,30.0,,52.501657,13.30619,2017-01-17 22:51:22.258130
16025730,104090976,Shared room,,Lichtenberg,0,0.0,1,1.0,22.0,,52.529566,13.462474,2017-01-17 22:51:22.255725
16132260,40589261,Shared room,,Lichtenberg,1,0.0,1,1.0,16.0,,52.496806,13.513307,2017-01-17 22:51:22.253768
16188406,105337889,Shared room,,Charlottenburg-Wilmersdorf,2,0.0,1,1.0,22.0,,52.538657,13.281577,2017-01-17 22:51:22.251745
14932371,92813977,Shared room,,Friedrichshain-Kreuzberg,5,4.5,1,1.0,20.0,,52.511204,13.468401,2017-01-17 22:51:22.249660
15737753,92020727,Shared room,,Tempelhof-Schöneberg,4,5.0,1,1.0,18.0,,52.480654,13.362702,2017-01-17 22:51:22.247569
16585542,65562945,Shared room,,Charlottenburg-Wilmersdorf,0,0.0,1,1.0,22.0,,52.49026,13.330056,2017-01-17 22:51:22.245329
16639428,109945345,Shared room,,Lichtenberg,0,0.0,1,1.0,16.0,,52.491094,13.510234,2017-01-17 22:51:22.242949
13325827,63358531,Shared room,,Lichtenberg,36,5.0,1,1.0,18.0,,52.559023,13.512757,2017-01-17 22:51:22.237938
13044336,36909426,Shared room,,Mitte,33,4.0,3,1.0,29.0,,52.559819,13.386513,2017-01-17 22:51:22.233027
16437057,107780699,Shared room,,Friedrichshain-Kreuzberg,6,5.0,2,1.0,25.0,,52.488095,13.395871,2017-01-17 22:51:22.231035
16054181,95375913,Shared room,,Mitte,10,5.0,1,1.0,22.0,,52.528923,13.348679,2017-01-17 22:51:22.228258
11590331,61300903,Shared room,,Friedrichshain-Kreuzberg,33,4.5,4,1.0,22.0,,52.511653,13.467742,2017-01-17 22:51:22.225468
3965982,2213775,Entire home/apt,,Pankow,5,5.0,8,3.0,284.0,,52.539487,13.412232,2017-01-17 22:48:31.031741
13331342,75442632,Entire home/apt,,Pankow,1,0.0,6,3.0,213.0,,52.554901,13.435246,2017-01-17 22:46:55.797399
5082589,10326381,Entire home/apt,,Charlottenburg-Wilmersdorf,24,5.0,6,3.0,273.0,,52.506021,13.293954,2017-01-17 22:46:46.888676
7291763,34255940,Entire home/apt,,Pankow,16,5.0,8,4.0,256.0,,52.531645,13.420421,2017-01-17 22:46:40.037682
14956202,93113247,Entire home/apt,,Mitte,1,0.0,8,3.0,275.0,,52.532832,13.351772,2017-01-17 22:46:38.925136
11424476,60014137,Entire home/apt,,Neukölln,5,3.5,6,2.0,121.0,,52.485558,13.427487,2017-01-17 22:45:47.876078
