room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
22769,56012,Entire home/apt,,Mitte,185,4.5,4.0,1.0,58.0,,52.536135,13.405839,2015-07-07 01:46:24.276
22850,88239,Entire home/apt,,Friedrichshain-Kreuzberg,140,4.5,3.0,1.0,82.0,3.0,52.503672,13.434017,2015-07-05 16:44:21.801
22859,88301,Entire home/apt,,Friedrichshain-Kreuzberg,88,4.5,,,86.0,2.0,52.505628,13.434504,2015-07-05 17:50:25.928
23071,89597,Entire home/apt,,Mitte,22,4.5,2.0,1.0,73.0,2.0,52.510635,13.389218,2015-07-05 11:57:54.717
23162,90253,Entire home/apt,,Friedrichshain-Kreuzberg,22,5.0,4.0,2.0,99.0,7.0,52.50192,13.439929,2015-07-06 09:31:22.333
24298,98237,Entire home/apt,,Pankow,57,5.0,3.0,1.0,115.0,5.0,52.537547,13.406044,2015-07-07 00:57:10.104
24569,99662,Entire home/apt,,Pankow,7,4.5,4.0,2.0,130.0,4.0,52.530791,13.418084,2015-07-07 02:47:43.296
24968,102461,Entire home/apt,,Neukölln,77,5.0,,,114.0,,52.486318,13.425554,2015-07-06 12:16:25.402
25210,104140,Entire home/apt,,Charlottenburg-Wilmersdorf,17,5.0,,,79.0,3.0,52.480325,13.330772,2015-07-06 09:31:37.940
25634,107179,Entire home/apt,,Neukölln,41,4.5,4.0,1.0,85.0,3.0,52.478797,13.419114,2015-07-05 12:18:37.078
25653,99662,Entire home/apt,,Pankow,2,5.0,4.0,2.0,130.0,4.0,52.530259,13.419467,2015-07-05 14:45:31.139
25725,102461,Entire home/apt,,Mitte,49,4.5,2.0,,91.0,3.0,52.539027,13.398484,2015-07-06 09:54:29.527
25799,89597,Entire home/apt,,Charlottenburg-Wilmersdorf,35,4.5,,,92.0,1.0,52.507953,13.315288,2015-07-06 20:16:22.732
25814,108425,Entire home/apt,,Friedrichshain-Kreuzberg,88,5.0,,,72.0,2.0,52.510951,13.452354,2015-07-06 22:21:33.781
25820,108445,Entire home/apt,,Pankow,50,4.5,,4.0,271.0,1.0,52.542594,13.421875,2015-07-06 23:09:14.216
25828,108445,Entire home/apt,,Pankow,21,4.0,,3.0,252.0,1.0,52.544824,13.423084,2015-07-07 00:08:42.465
26039,109771,Private room,,Tempelhof-Schöneberg,4,4.5,2.0,1.0,58.0,3.0,52.485944,13.364952,2015-07-06 18:10:57.621
26458,112155,Entire home/apt,,Mitte,25,5.0,,,200.0,3.0,52.52471,13.400563,2015-07-06 00:14:32.278
26543,112675,Entire home/apt,,Pankow,93,4.5,,,214.0,2.0,52.544062,13.421377,2015-07-06 17:14:00.360
28156,55531,Entire home/apt,,Pankow,27,4.5,,,1223.0,180.0,52.546719,13.405117,2015-07-07 03:07:27.212
28268,121580,Entire home/apt,,Friedrichshain-Kreuzberg,12,4.5,,,86.0,4.0,52.513228,13.468178,2015-07-06 07:49:15.746
28710,84157,Entire home/apt,,Neukölln,89,4.5,3.0,1.0,72.0,1.0,52.485928,13.435315,2015-07-05 12:46:32.939
29279,54283,Entire home/apt,,Pankow,44,5.0,4.0,2.0,187.0,2.0,52.541788,13.423883,2015-07-06 00:52:02.496
29435,126516,Entire home/apt,,Mitte,10,4.0,,,109.0,1.0,52.548849,13.345899,2015-07-07 03:00:47.975
29539,126516,Entire home/apt,,Mitte,17,4.0,,3.0,109.0,1.0,52.548567,13.34598,2015-07-06 01:20:13.545
29658,126516,Entire home/apt,,Mitte,18,4.0,,4.0,142.0,1.0,52.549047,13.345568,2015-07-06 22:53:32.514
29674,126516,Entire home/apt,,Mitte,21,4.5,,4.0,142.0,1.0,52.549145,13.345338,2015-07-07 00:57:43.371
30167,130019,Entire home/apt,,Tempelhof-Schöneberg,12,4.5,,,59.0,3.0,52.498176,13.356927,2015-07-06 22:29:23.008
30295,485838,Entire home/apt,,Pankow,86,4.5,,,144.0,,52.547844,13.420177,2015-07-05 23:52:56.560
30480,131551,Entire home/apt,,Pankow,31,4.5,5.0,2.0,92.0,,52.551222,13.406729,2015-07-05 10:04:09.868
31021,133204,Entire home/apt,,Neukölln,61,4.5,4.0,2.0,101.0,4.0,52.484163,13.427878,2015-07-05 13:40:19.534
31031,133204,Entire home/apt,,Friedrichshain-Kreuzberg,40,4.5,,,92.0,4.0,52.491968,13.378555,2015-07-05 15:02:17.781
31296,133204,Entire home/apt,,Friedrichshain-Kreuzberg,3,4.0,,,89.0,3.0,52.491995,13.378019,2015-07-05 16:29:08.820
219090,1134185,Entire home/apt,,Mitte,43,5.0,,,101.0,2.0,52.539247,13.402143,2015-07-06 21:48:25.726
31744,136471,Private room,,Pankow,1,5.0,4.0,1.0,40.0,1.0,52.536597,13.433871,2015-07-05 08:07:49.013
32375,140074,Entire home/apt,,Friedrichshain-Kreuzberg,0,,3.0,2.0,86.0,4.0,52.494006,13.419209,2015-07-06 09:07:56.154
32915,142631,Entire home/apt,,Mitte,2,5.0,4.0,1.0,85.0,2.0,52.539176,13.346966,2015-07-06 13:40:09.611
32976,130019,Entire home/apt,,Tempelhof-Schöneberg,25,4.5,3.0,1.0,58.0,3.0,52.500211,13.357838,2015-07-06 21:31:50.149
33001,143006,Entire home/apt,,Mitte,66,4.5,2.0,1.0,65.0,2.0,52.534754,13.399661,2015-07-07 00:50:19.381
33043,143180,Entire home/apt,,Mitte,75,4.5,,,94.0,3.0,52.52133,13.35715,2015-07-05 10:25:57.332
33124,143603,Entire home/apt,,Friedrichshain-Kreuzberg,1,5.0,4.0,3.0,127.0,6.0,52.494445,13.383776,2015-07-06 01:27:14.503
33513,145015,Entire home/apt,,Pankow,95,4.5,2.0,1.0,94.0,3.0,52.534861,13.427661,2015-07-07 00:50:29.163
33515,145015,Entire home/apt,,Pankow,68,4.5,,,128.0,3.0,52.533633,13.429159,2015-07-07 01:06:08.098
33728,145808,Entire home/apt,,Charlottenburg-Wilmersdorf,5,5.0,,,71.0,3.0,52.497172,13.304052,2015-07-06 19:19:05.364
34659,149601,Entire home/apt,,Lichtenberg,10,5.0,2.0,1.0,85.0,3.0,52.515255,13.485054,2015-07-06 01:21:02.751
34971,108445,Entire home/apt,,Pankow,34,4.0,,,130.0,1.0,52.543074,13.420424,2015-07-06 14:40:29.513
35133,151200,Entire home/apt,,Pankow,5,3.5,2.0,1.0,148.0,2.0,52.540583,13.405177,2015-07-05 16:06:09.628
35249,102461,Entire home/apt,,Neukölln,60,5.0,3.0,1.0,99.0,,52.486367,13.423759,2015-07-06 17:29:12.991
35255,102461,Entire home/apt,,Neukölln,71,5.0,2.0,0.0,104.0,3.0,52.484962,13.424829,2015-07-06 18:12:02.999
35256,102461,Entire home/apt,,Friedrichshain-Kreuzberg,47,4.5,,,99.0,,52.486544,13.423757,2015-07-06 18:20:33.118
36250,155679,Entire home/apt,,Tempelhof-Schöneberg,1,5.0,1.0,1.0,83.0,10.0,52.493367,13.358026,2015-07-06 14:32:22.733
36655,157879,Entire home/apt,,Pankow,39,5.0,4.0,1.0,115.0,3.0,52.532845,13.435838,2015-07-05 13:57:27.722
36790,143006,Entire home/apt,,Mitte,70,4.5,4.0,1.0,59.0,2.0,52.531094,13.367778,2015-07-06 18:05:14.214
37052,149093,Entire home/apt,,Mitte,217,5.0,,,79.0,1.0,52.539788,13.404582,2015-07-06 18:50:57.955
37330,161221,Entire home/apt,,Pankow,67,5.0,,,94.0,3.0,52.543495,13.421127,2015-07-06 21:50:02.687
37554,161823,Entire home/apt,,Friedrichshain-Kreuzberg,0,,,4.0,13.0,7.0,52.507218,13.392455,2015-07-06 17:37:45.666
37836,272316,Private room,,Friedrichshain-Kreuzberg,69,4.5,2.0,1.0,49.0,1.0,52.498472,13.440132,2015-07-06 20:58:09.373
38062,163352,Entire home/apt,,Mitte,106,5.0,,,81.0,3.0,52.536833,13.397,2015-07-06 17:05:55.858
38074,163384,Entire home/apt,,Pankow,85,4.5,,,60.0,,52.536801,13.425466,2015-07-06 18:34:44.127
38567,485838,Entire home/apt,,Pankow,50,4.5,3.0,1.0,72.0,,52.547954,13.404222,2015-07-06 16:09:00.908
38867,166698,Entire home/apt,,Mitte,39,4.5,2.0,1.0,85.0,2.0,52.516133,13.417937,2015-07-06 21:59:14.697
39431,169225,Entire home/apt,,Pankow,54,5.0,,,1151.0,180.0,52.532577,13.433615,2015-07-05 08:58:04.955
40600,174970,Private room,,Friedrichshain-Kreuzberg,30,5.0,2.0,1.0,72.0,3.0,52.488442,13.4206,2015-07-06 14:18:45.154
40720,175759,Entire home/apt,,Pankow,11,4.5,,,94.0,3.0,52.537156,13.412257,2015-07-05 10:05:33.436
40910,177199,Entire home/apt,,Reinickendorf,6,4.0,,1.0,95.0,4.0,52.563783,13.351174,2015-07-06 21:16:28.372
224857,1170793,Entire home/apt,,Friedrichshain-Kreuzberg,59,5.0,,,194.0,,52.50194,13.416337,2015-07-06 00:08:04.604
41217,179110,Private room,,Pankow,67,4.5,2.0,1.0,62.0,1.0,52.536408,13.41231,2015-07-05 08:14:12.468
41561,181463,Entire home/apt,,Pankow,66,4.5,3.0,2.0,101.0,5.0,52.53218,13.433839,2015-07-06 00:09:40.968
41675,182088,Entire home/apt,,Mitte,155,5.0,,,86.0,2.0,52.529685,13.388276,2015-07-06 20:49:33.660
42487,272316,Private room,,Friedrichshain-Kreuzberg,8,5.0,2.0,1.0,49.0,1.0,52.496672,13.441864,2015-07-07 02:34:26.571
42742,272316,Private room,,Friedrichshain-Kreuzberg,10,4.0,2.0,1.0,52.0,1.0,52.496668,13.44034,2015-07-07 02:26:56.315
42809,186851,Entire home/apt,,Friedrichshain-Kreuzberg,29,5.0,,,171.0,4.0,52.51176,13.455362,2015-07-05 15:33:37.129
43123,188116,Entire home/apt,,Pankow,15,5.0,4.0,1.0,112.0,,52.538418,13.408276,2015-07-06 08:40:19.634
43896,36708,Entire home/apt,,Pankow,157,4.5,,,88.0,,52.549406,13.407822,2015-07-06 09:18:16.465
44258,178095,Entire home/apt,,Friedrichshain-Kreuzberg,2,,3.0,1.0,71.0,5.0,52.492739,13.382167,2015-07-06 23:56:57.518
44261,178095,Entire home/apt,,Friedrichshain-Kreuzberg,7,5.0,,,85.0,3.0,52.492447,13.382391,2015-07-07 00:18:51.740
44423,194957,Entire home/apt,,Friedrichshain-Kreuzberg,38,4.5,,,43.0,,52.509094,13.456805,2015-07-06 12:12:30.172
45150,199404,Entire home/apt,,Neukölln,1,5.0,,,94.0,7.0,52.479892,13.437327,2015-07-06 00:46:36.824
45356,201076,Entire home/apt,,Tempelhof-Schöneberg,22,5.0,4.0,1.0,79.0,5.0,52.490012,13.375224,2015-07-05 13:34:30.531
46020,130992,Entire home/apt,,Neukölln,4,5.0,2.0,2.0,71.0,3.0,52.484623,13.432727,2015-07-06 19:50:58.690
46161,201936,Private room,,Pankow,112,5.0,2.0,1.0,58.0,4.0,52.532542,13.409826,2015-07-05 23:08:32.260
46172,206338,Entire home/apt,,Pankow,34,5.0,,,79.0,22.0,52.537519,13.406622,2015-07-06 00:32:31.268
46627,208906,Entire home/apt,,Tempelhof-Schöneberg,10,5.0,,,86.0,2.0,52.501809,13.349842,2015-07-05 12:28:01.964
46802,102461,Entire home/apt,,Neukölln,41,4.5,,,186.0,,52.48514,13.425625,2015-07-06 21:51:16.094
47029,211490,Private room,,Friedrichshain-Kreuzberg,5,5.0,2.0,1.0,50.0,2.0,52.500793,13.452181,2015-07-06 17:57:44.708
47119,102461,Entire home/apt,,Mitte,61,4.5,,,94.0,,52.537317,13.40015,2015-07-05 09:58:01.080
47799,217542,Entire home/apt,,Friedrichshain-Kreuzberg,18,4.5,,,99.0,2.0,52.501669,13.441904,2015-07-06 18:13:21.472
48968,130019,Entire home/apt,,Tempelhof-Schöneberg,28,4.5,3.0,1.0,60.0,3.0,52.498085,13.356657,2015-07-05 17:30:59.810
49858,227954,Entire home/apt,,Friedrichshain-Kreuzberg,125,4.5,,2.0,86.0,3.0,52.496105,13.422584,2015-07-06 19:35:55.678
50516,102461,Entire home/apt,,Mitte,52,4.5,2.0,,94.0,3.0,52.538494,13.398827,2015-07-05 23:31:53.968
52570,243221,Entire home/apt,,Friedrichshain-Kreuzberg,27,5.0,2.0,2.0,99.0,1.0,52.500311,13.441205,2015-07-06 00:17:22.193
52902,245517,Entire home/apt,,Tempelhof-Schöneberg,11,4.0,,,79.0,2.0,52.497446,13.353857,2015-07-06 16:04:29.254
52962,245517,Entire home/apt,,Tempelhof-Schöneberg,6,3.5,4.0,1.0,98.0,2.0,52.497901,13.355334,2015-07-06 23:57:23.832
53033,245517,Entire home/apt,,Tempelhof-Schöneberg,7,4.0,,,98.0,2.0,52.499511,13.35491,2015-07-05 13:13:13.673
53037,245517,Entire home/apt,,Tempelhof-Schöneberg,15,4.0,4.0,1.0,98.0,2.0,52.499549,13.352652,2015-07-05 13:42:54.351
53186,247359,Private room,,Neukölln,18,4.5,2.0,1.0,43.0,3.0,52.480277,13.447117,2015-07-06 19:36:25.820
53260,245517,Entire home/apt,,Tempelhof-Schöneberg,15,4.5,4.0,1.0,94.0,2.0,52.500863,13.356157,2015-07-05 09:33:41.927
53365,248410,Entire home/apt,,Mitte,62,5.0,4.0,1.0,171.0,3.0,52.533232,13.405071,2015-07-06 08:56:36.790
53448,247559,Entire home/apt,,Pankow,12,4.0,3.0,1.0,85.0,2.0,52.535396,13.428978,2015-07-06 20:27:00.731
53892,245517,Entire home/apt,,Tempelhof-Schöneberg,19,5.0,,,112.0,2.0,52.49569,13.352626,2015-07-06 10:53:24.704
53963,245517,Entire home/apt,,Tempelhof-Schöneberg,13,4.5,,,128.0,2.0,52.498019,13.353971,2015-07-06 20:51:49.572
54517,255971,Entire home/apt,,Charlottenburg-Wilmersdorf,8,4.0,,,101.0,3.0,52.499056,13.298055,2015-07-07 02:19:31.637
54598,256438,Entire home/apt,,Friedrichshain-Kreuzberg,17,5.0,,,114.0,3.0,52.500201,13.423253,2015-07-05 17:18:10.757
54952,258697,Entire home/apt,,Mitte,93,4.5,2.0,1.0,79.0,3.0,52.523593,13.387406,2015-07-06 16:18:54.343
55298,261030,Shared room,,Tempelhof-Schöneberg,0,,,,127.0,2.0,52.498379,13.341816,2015-07-05 08:23:01.958
55423,245517,Entire home/apt,,Mitte,33,4.0,4.0,1.0,98.0,2.0,52.525384,13.418123,2015-07-06 10:12:43.581
55455,261953,Entire home/apt,,Mitte,1,5.0,2.0,1.0,130.0,2.0,52.521145,13.406083,2015-07-06 15:12:59.731
55547,88301,Entire home/apt,,Friedrichshain-Kreuzberg,69,4.5,2.0,1.0,86.0,3.0,52.503668,13.434833,2015-07-07 03:03:50.483
55559,256327,Entire home/apt,,Mitte,61,4.5,,3.0,137.0,3.0,52.534126,13.359122,2015-07-05 09:00:11.265
55568,256327,Private room,,Mitte,15,4.5,2.0,1.0,27.0,4.0,52.543628,13.362257,2015-07-05 10:06:56.368
55853,264072,Entire home/apt,,Charlottenburg-Wilmersdorf,5,4.5,3.0,1.0,86.0,2.0,52.503403,13.292026,2015-07-05 13:43:21.086
245786,1289264,Entire home/apt,,Mitte,2,5.0,,,142.0,2.0,52.528027,13.329552,2015-07-05 11:23:07.140
56357,17391,Private room,,Pankow,72,5.0,,,59.0,2.0,52.542076,13.417362,2015-07-05 12:41:49.113
56625,268618,Entire home/apt,,Pankow,35,5.0,,,86.0,2.0,52.539616,13.41997,2015-07-05 14:15:52.670
56935,257019,Entire home/apt,,Tempelhof-Schöneberg,21,4.5,,,88.0,3.0,52.482122,13.36157,2015-07-06 01:52:18.106
56960,246930,Entire home/apt,,Pankow,13,4.5,,,69.0,2.0,52.531703,13.432565,2015-07-06 10:21:58.314
57049,54283,Entire home/apt,,Pankow,24,5.0,,2.0,266.0,3.0,52.547868,13.404167,2015-07-06 22:49:14.252
57209,272286,Entire home/apt,,Mitte,74,4.5,5.0,3.0,83.0,4.0,52.536831,13.398967,2015-07-06 09:28:04.333
57383,151200,Entire home/apt,,Pankow,4,5.0,4.0,1.0,186.0,3.0,52.540163,13.406309,2015-07-05 12:58:26.115
247499,1297305,Entire home/apt,,Mitte,13,4.5,,,108.0,3.0,52.535113,13.395387,2015-07-06 20:50:51.351
57792,275784,Entire home/apt,,Steglitz-Zehlendorf,1,5.0,1.0,1.0,71.0,2.0,52.42531,13.328062,2015-07-06 19:21:53.169
57913,276540,Entire home/apt,,Charlottenburg-Wilmersdorf,51,5.0,2.0,1.0,58.0,3.0,52.487524,13.336395,2015-07-05 15:37:03.607
57929,276645,Entire home/apt,,Friedrichshain-Kreuzberg,10,5.0,,,137.0,3.0,52.495077,13.401661,2015-07-05 17:38:39.660
58041,145808,Entire home/apt,,Mitte,43,5.0,,2.0,114.0,3.0,52.527786,13.390945,2015-07-06 18:30:26.552
58198,42824,Entire home/apt,,Friedrichshain-Kreuzberg,52,4.5,4.0,2.0,94.0,1.0,52.491152,13.416781,2015-07-05 23:47:51.592
248399,1300984,Private room,,Treptow-Köpenick,1,3.0,,,45.0,1.0,52.46412,13.577433,2015-07-05 18:23:04.381
58360,247559,Entire home/apt,,Pankow,18,4.0,5.0,2.0,142.0,2.0,52.551641,13.41033,2015-07-07 02:43:24.987
58370,247559,Entire home/apt,,Pankow,14,5.0,4.0,1.0,130.0,4.0,52.552112,13.411538,2015-07-05 08:23:39.766
58574,245517,Entire home/apt,,Mitte,14,4.5,3.0,1.0,128.0,4.0,52.526012,13.411214,2015-07-06 21:18:23.849
58660,102461,Entire home/apt,,Neukölln,49,4.5,,,78.0,3.0,52.484957,13.423572,2015-07-05 12:36:03.597
58780,281614,Entire home/apt,,Pankow,10,4.5,,,142.0,7.0,52.534205,13.426712,2015-07-06 14:51:00.418
59224,3091,Private room,,Mitte,3,4.5,,,65.0,3.0,52.554295,13.375274,2015-07-06 00:04:20.530
59249,188116,Entire home/apt,,Pankow,17,5.0,4.0,1.0,112.0,,52.540134,13.408247,2015-07-06 08:27:03.483
60161,898681,Entire home/apt,,Treptow-Köpenick,2,,,3.0,173.0,2.0,52.378174,13.652884,2015-07-05 08:16:38.601
60754,293098,Entire home/apt,,Mitte,45,4.5,,,187.0,4.0,52.509224,13.386816,2015-07-05 23:19:11.604
60591,256438,Entire home/apt,,Friedrichshain-Kreuzberg,6,4.5,1.0,2.0,114.0,4.0,52.500932,13.421343,2015-07-06 17:18:11.107
61159,295706,Entire home/apt,,Friedrichshain-Kreuzberg,6,4.5,4.0,1.0,65.0,3.0,52.498925,13.462423,2015-07-07 00:37:37.501
62071,84157,Entire home/apt,,Neukölln,41,4.5,,2.0,144.0,1.0,52.492279,13.431004,2015-07-06 09:11:16.961
62183,302404,Entire home/apt,,Neukölln,22,4.5,4.0,2.0,173.0,4.0,52.491634,13.430448,2015-07-07 00:37:50.220
62384,245517,Entire home/apt,,Mitte,45,4.5,2.0,1.0,85.0,2.0,52.527654,13.404663,2015-07-06 17:25:53.839
62387,245517,Entire home/apt,,Mitte,75,4.5,3.0,1.0,112.0,2.0,52.52591,13.405935,2015-07-06 17:47:51.570
62457,256327,Entire home/apt,,Mitte,15,4.5,2.0,1.0,58.0,3.0,52.54408,13.363383,2015-07-07 02:52:13.012
62613,227954,Entire home/apt,,Friedrichshain-Kreuzberg,10,4.5,,,115.0,3.0,52.497286,13.422967,2015-07-06 13:58:42.759
63052,307513,Private room,,Neukölln,46,4.5,,,53.0,2.0,52.468368,13.430168,2015-07-05 18:01:42.898
63064,246365,Entire home/apt,,Neukölln,27,4.5,4.0,1.0,106.0,3.0,52.492338,13.428471,2015-07-06 00:04:36.109
63181,295111,Entire home/apt,,Neukölln,14,4.5,4.0,2.0,101.0,2.0,52.483056,13.441096,2015-07-06 21:10:50.060
63468,309364,Entire home/apt,,Friedrichshain-Kreuzberg,33,4.0,,,65.0,2.0,52.503598,13.43206,2015-07-07 01:15:11.374
63738,53217,Entire home/apt,,Friedrichshain-Kreuzberg,82,4.5,,,72.0,,52.500146,13.417548,2015-07-07 02:57:42.888
63918,312331,Private room,,Pankow,136,4.5,,,56.0,3.0,52.535856,13.408948,2015-07-06 17:09:58.169
64034,312980,Private room,,Charlottenburg-Wilmersdorf,0,,,,108.0,,52.501265,13.301348,2015-07-05 12:22:41.340
64245,312373,Private room,,Pankow,24,5.0,2.0,1.0,50.0,5.0,52.549329,13.410118,2015-07-07 02:20:22.593
64414,133204,Entire home/apt,,Friedrichshain-Kreuzberg,63,4.5,4.0,2.0,94.0,4.0,52.491876,13.411824,2015-07-06 15:06:20.446
64590,315681,Entire home/apt,,Friedrichshain-Kreuzberg,6,5.0,4.0,2.0,101.0,3.0,52.495188,13.423977,2015-07-05 18:16:55.692
64840,162648,Entire home/apt,,Neukölln,5,4.0,,,65.0,2.0,52.469884,13.422305,2015-07-05 17:32:45.721
64904,151200,Entire home/apt,,Pankow,1,4.5,5.0,1.0,180.0,2.0,52.540398,13.407085,2015-07-06 12:20:33.023
64950,317473,Entire home/apt,,Pankow,66,4.5,2.0,1.0,72.0,2.0,52.550012,13.408686,2015-07-06 18:08:10.801
65340,275047,Entire home/apt,,Charlottenburg-Wilmersdorf,25,4.5,,,109.0,2.0,52.507104,13.318409,2015-07-05 16:02:22.727
65342,2343,Entire home/apt,,Pankow,5,4.5,,,115.0,3.0,52.539134,13.41145,2015-07-05 16:17:44.959
65344,2343,Entire home/apt,,Pankow,12,4.5,5.0,2.0,209.0,3.0,52.539405,13.410918,2015-07-05 16:32:13.344
65346,2343,Entire home/apt,,Pankow,6,4.5,4.0,1.0,115.0,3.0,52.540611,13.410659,2015-07-05 16:49:26.628
65504,102461,Entire home/apt,,Mitte,53,4.5,,,98.0,3.0,52.538864,13.400023,2015-07-06 23:41:33.193
251479,1023063,Entire home/apt,,Mitte,1,5.0,,,121.0,2.0,52.535594,13.399005,2015-07-05 23:56:16.148
66400,178095,Entire home/apt,,Friedrichshain-Kreuzberg,2,5.0,3.0,1.0,71.0,3.0,52.493194,13.38261,2015-07-06 00:57:25.136
67734,73158,Entire home/apt,,Pankow,20,4.5,4.0,1.0,101.0,2.0,52.539578,13.409705,2015-07-06 13:59:30.463
67988,89452,Entire home/apt,,Mitte,92,5.0,,3.0,237.0,3.0,52.522425,13.409361,2015-07-06 13:43:50.685
68012,182216,Entire home/apt,,Friedrichshain-Kreuzberg,115,4.5,4.0,1.0,73.0,1.0,52.495306,13.39881,2015-07-06 16:44:02.693
68142,337021,Private room,,Friedrichshain-Kreuzberg,41,5.0,,,43.0,2.0,52.524894,13.453857,2015-07-05 13:45:13.777
68448,163384,Entire home/apt,,Pankow,66,4.5,,,60.0,,52.549798,13.41596,2015-07-06 00:57:42.809
69509,182088,Entire home/apt,,Pankow,104,4.5,,,86.0,2.0,52.543667,13.424359,2015-07-06 10:55:43.398
70078,353789,Private room,,Neukölln,1,5.0,2.0,1.0,58.0,2.0,52.487134,13.40965,2015-07-06 19:02:24.488
254788,1171000,Entire home/apt,,Friedrichshain-Kreuzberg,78,4.5,,,86.0,3.0,52.497676,13.41314,2015-07-05 17:03:38.044
71730,368264,Entire home/apt,,Friedrichshain-Kreuzberg,79,4.5,4.0,1.0,122.0,1.0,52.491478,13.415411,2015-07-05 14:18:20.849
71747,368417,Entire home/apt,,Pankow,122,4.5,,,106.0,2.0,52.541267,13.405179,2015-07-05 16:50:21.990
72079,261488,Entire home/apt,,Charlottenburg-Wilmersdorf,9,5.0,2.0,1.0,108.0,,52.507803,13.318707,2015-07-06 13:06:45.328
