room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
18371783,1219,116996523,Entire home/apt,,Berlin,,Lichtenberg,0,0.0,4,1.0,,67.0,,Above the roofs of Berlin (sunny roof terrace),2017-05-12 10:06:47.802843,52.500724,13.493764,0101000020E610000061E28FA2CEFC2A4041295AB917404A40
5486459,1219,5011689,Entire home/apt,,Berlin,,Pankow,18,4.5,5,2.0,,67.0,,Wohnen auf Zeit Min. 2 Monate ,2017-05-12 10:06:47.791702,52.552021,13.448461,0101000020E61000001B1021AE9CE52A4045DAC69FA8464A40
8288470,1219,43701440,Entire home/apt,,Berlin,,Pankow,0,0.0,2,0.0,,66.0,,Bright Apartment with great view,2017-05-12 10:06:47.787256,52.554208,13.46701,0101000020E610000057CF49EF1BEF2A403E97A949F0464A40
15000313,1219,50654245,Entire home/apt,,Berlin,,Pankow,8,4.5,4,1.0,,68.0,,Nice City Apartment Weißensee/Prenzlauer Berg,2017-05-12 10:06:47.784436,52.548321,13.458966,0101000020E6100000AEF36F97FDEA2A40E25AED612F464A40
10005019,1219,29528018,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,0,0.0,2,1.0,,73.0,,Tolles Appartment  im Samariterkiez,2017-05-12 10:06:47.782042,52.517535,13.464552,0101000020E610000031957EC2D9ED2A4087C43D963E424A40
8280634,1219,23036297,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,14,5.0,2,1.0,,69.0,,Studio Apartment Friedrichshain,2017-05-12 10:06:47.778880,52.521685,13.451343,0101000020E61000009B8E006E16E72A4029E8F692C6424A40
4290174,1219,939361,Entire home/apt,,Berlin,,Pankow,15,4.0,4,2.0,,73.0,,"Emilio Vedova, Villa-Hufeland Berli",2017-05-12 10:06:47.775683,52.634285,13.499121,0101000020E61000005F7EA7C98CFF2A40F3AB394030514A40
16948945,1219,102461,Entire home/apt,,Berlin,,Mitte,13,4.5,2,0.0,,77.0,,Studio (1) in the middle of Berlin,2017-05-12 10:06:46.573285,52.537848,13.39933,0101000020E6100000959F54FB74CC2A40081C0934D8444A40
238396,1219,1250154,Entire home/apt,,Berlin,,Pankow,279,5.0,2,1.0,,67.0,,"Within the city, calm and leafy",2017-05-12 10:06:46.566171,52.532141,13.415194,0101000020E6100000A8FDD64E94D42A402DEE3F321D444A40
8163510,1219,43088708,Entire home/apt,,Berlin,,Pankow,106,4.5,2,1.0,,67.0,,1 Raumwohnung Prenzlauer Berg,2017-05-12 10:06:46.559034,52.542138,13.422511,0101000020E610000088669E5C53D82A409DF529C764454A40
9123482,1219,24233052,Entire home/apt,,Berlin,,Lichtenberg,38,4.5,2,1.0,,67.0,,Appart. sous les toits & ascenceur,2017-05-12 10:06:46.549581,52.514571,13.478085,0101000020E6100000946A9F8EC7F42A40293C6876DD414A40
1251299,1219,6817854,Entire home/apt,,Berlin,,Mitte,130,5.0,4,2.0,,70.0,,sunny and cosy,2017-05-12 10:06:45.195853,52.534019,13.396519,0101000020E6100000397CD28904CB2A40A8380EBC5A444A40
198239,1219,868242,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,51,4.5,2,1.0,,77.0,,Fanstastic Studio Loft in Kreuzberg,2017-05-12 10:06:45.193079,52.504443,13.415585,0101000020E6100000946A9F8EC7D42A401BD9959691404A40
5824600,1219,5692471,Entire home/apt,,Berlin,,Pankow,84,5.0,2,1.0,,77.0,,1 quiet room @ prenzlauer berg,2017-05-12 10:06:45.184244,52.538295,13.417983,0101000020E6100000649126DE01D62A40D74CBED9E6444A40
18217207,1219,125788527,Entire home/apt,,Berlin,,Mitte,0,0.0,2,1.0,,67.0,,"cosy studio in Mitte for two, beautiful view",2017-05-12 10:06:45.182035,52.514,13.403265,0101000020E61000002D3E05C078CE2A406F1283C0CA414A40
13773939,1219,80158312,Entire home/apt,,Berlin,,Pankow,16,4.0,5,1.0,,78.0,,"calm, serene & peaceful",2017-05-12 10:06:45.178639,52.549812,13.463469,0101000020E61000006E6B0BCF4BED2A406479573D60464A40
13760475,1219,17681892,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,33,5.0,4,1.0,,77.0,,"Modern, clean and comfortable Apartment.",2017-05-12 10:06:45.164190,52.524039,13.450028,0101000020E61000008E91EC116AE62A400E6ABFB513434A40
549422,1219,2700692,Entire home/apt,,Berlin,,Pankow,82,5.0,4,1.0,,73.0,,"Sunny, Cosy, Creative! Studio Loft",2017-05-12 10:06:44.084974,52.536844,13.424454,0101000020E61000001250E10852D92A40E486DF4DB7444A40
16865367,1219,112381310,Entire home/apt,,Berlin,,Pankow,5,5.0,4,2.0,,77.0,,Super Berlin Wohnung,2017-05-12 10:06:44.081479,52.587502,13.392901,0101000020E6100000A321E3512AC92A40D42AFA43334B4A40
11918760,1219,22225590,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,9,5.0,2,1.0,,78.0,,"Spacious, Sunny 1-BD Friedrichshain",2017-05-12 10:06:44.078707,52.512841,13.452297,0101000020E61000006728EE7893E72A4023861DC6A4414A40
9000848,1219,47007482,Entire home/apt,,Berlin,,Pankow,0,0.0,2,1.0,,73.0,,Perfekte Familienunterkunft,2017-05-12 10:06:44.073987,52.614782,13.488448,0101000020E6100000DD9733DB15FA2A40B115342DB14E4A40
10608680,1219,54740318,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,77,4.5,3,0.0,,67.0,,Small studio (38m2) in East Berlin near subway,2017-05-12 10:06:44.071533,52.508065,13.467244,0101000020E61000002481069B3AEF2A40029F1F4608414A40
3070592,1219,14038526,Entire home/apt,,Berlin,,Pankow,14,5.0,2,1.0,,78.0,,Lovely cosy Loft in Prenzlauer Berg,2017-05-12 10:06:44.063584,52.549431,13.414347,0101000020E610000034643C4A25D42A404C3448C153464A40
17573242,1219,12568617,Entire home/apt,,Berlin,,Pankow,0,0.0,4,2.0,,82.0,,Lovely and spacious 2-bedroom flat,2017-05-12 10:06:44.055875,52.55227,13.415815,0101000020E61000005B5F24B4E5D42A40ED478AC8B0464A40
3686678,1219,5585981,Entire home/apt,,Berlin,,Pankow,87,4.0,4,0.0,,66.0,,Studio 2 CityApartment Berlin Mitte,2017-05-12 10:06:42.435891,52.534316,13.437021,0101000020E610000097546D37C1DF2A4061DD787764444A40
16237052,1219,106130027,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,31,5.0,4,1.0,,78.0,,"Stylische Loft-Wohnung, cosy, inkl. Fahrräder",2017-05-12 10:06:42.428311,52.522761,13.446645,0101000020E610000006D847A7AEE42A40E84F1BD5E9424A40
7876382,1219,12694377,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,60,5.0,3,1.0,,77.0,,New Loft Kreuzberg-Friedrichshain,2017-05-12 10:06:42.425999,52.510286,13.461682,0101000020E6100000C24D469561EC2A40A7CD380D51414A40
10229937,1219,48598844,Entire home/apt,,Berlin,,Marzahn-Hellersdorf,14,4.5,4,1.0,,65.0,,Comfortable with waterbed on the outskirts of town,2017-05-12 10:06:42.418934,52.520847,13.633051,0101000020E61000007366BB421F442B40209C4F1DAB424A40
17214218,1219,115884978,Entire home/apt,,Berlin,,Pankow,7,5.0,2,1.0,,64.0,,Furnished multipurpose studio apartment,2017-05-12 10:06:42.416795,52.551204,13.415307,0101000020E610000089997D1EA3D42A4052B648DA8D464A40
12689517,1219,42001205,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,36,5.0,4,2.0,,73.0,,Gemütlich & zentral 2 Zi. in Fhain,2017-05-12 10:06:42.414442,52.525949,13.449921,0101000020E61000003691990B5CE62A40942EFD4B52434A40
18345418,1219,38698513,Entire home/apt,,Berlin,,Pankow,3,5.0,2,1.0,,66.0,,Cozy studio for 2 @Helmholtzplatz,2017-05-12 10:06:42.412112,52.545514,13.421826,0101000020E61000007A34D593F9D72A404CC11A67D3454A40
15941034,1219,103469630,Entire home/apt,,Berlin,,Pankow,28,5.0,2,1.0,,73.0,,Apartment im Prenzlauer Berg II,2017-05-12 10:06:42.407725,52.548015,13.413098,0101000020E61000000516C09481D32A40D55B035B25464A40
11810798,1219,6880089,Entire home/apt,,Berlin,,Lichtenberg,41,5.0,4,0.0,,78.0,,Heavenly Dreams,2017-05-12 10:06:42.404855,52.50874,13.475338,0101000020E6100000941799805FF32A4062156F641E414A40
11579707,1219,61215708,Entire home/apt,,Berlin,,Lichtenberg,19,4.0,2,1.0,,77.0,,sehr schöne Wohnung,2017-05-12 10:06:42.402169,52.536055,13.506246,0101000020E61000002E76FBAC32032B40BBED42739D444A40
17731431,1219,120907540,Entire home/apt,,Berlin,,Marzahn-Hellersdorf,0,0.0,4,2.0,,78.0,,Ferienwohnung Berlin am IGA Gelände,2017-05-12 10:06:42.399502,52.530078,13.57399,0101000020E61000004B766C04E2252B40202A8D98D9434A40
14834759,1219,23137360,Entire home/apt,,Berlin,,Mitte,57,5.0,4,0.0,,67.0,,TOP FLOOR Sunny Design Apartment Alexander Platz,2017-05-12 10:06:41.116652,52.513428,13.418459,0101000020E6100000096F0F4240D62A40E36C3A02B8414A40
17875272,1219,1345187,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,12,4.5,4,0.0,,77.0,,Berlin Studio Loft (207),2017-05-12 10:06:41.114266,52.501458,13.412299,0101000020E6100000D658C2DA18D32A40A62897C62F404A40
9461604,1219,30908971,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,7,5.0,4,2.0,,66.0,,Kreuzberg near Maybachüfer canal,2017-05-12 10:06:41.107826,52.490707,13.416541,0101000020E6100000E3E2A8DC44D52A408A75AA7CCF3E4A40
9553116,1219,496754,Entire home/apt,,Berlin,,Pankow,6,5.0,2,1.0,,70.0,,"Perfect for 2 | Bright, Spacious | Prenzlauer Berg",2017-05-12 10:06:41.089527,52.537986,13.424775,0101000020E61000001A51DA1B7CD92A4059DAA9B9DC444A40
550500,1219,2705879,Entire home/apt,,Berlin,,Mitte,2,0.0,3,2.0,,67.0,,Spacy and sunny Flat next to Park,2017-05-12 10:06:41.083130,52.533577,13.400074,0101000020E6100000B6F5D37FD6CC2A40EB724A404C444A40
14034317,1219,84051788,Entire home/apt,,Berlin,,Mitte,30,4.5,2,1.0,,78.0,,Apartment City West Nahe Nollendorfplatz / Ku´damm,2017-05-12 10:06:40.124903,52.504112,13.353124,0101000020E61000008BDD3EABCCB42A40B5C2F4BD86404A40
9557985,1219,39715234,Entire home/apt,,Berlin,,Mitte,21,5.0,2,2.0,,78.0,,Central and Lovely! MITTE! TXL/HBF,2017-05-12 10:06:40.121876,52.524793,13.33027,0101000020E610000029B3412619A92A40BA15C26A2C434A40
16375769,1219,14475851,Entire home/apt,,Berlin,,Tempelhof-Schöneberg,12,4.5,4,1.0,,67.0,,Spacious Cozy Apartment,2017-05-12 10:06:40.118572,52.447713,13.396056,0101000020E6100000E7C41EDAC7CA2A403D7FDAA84E394A40
16337472,1219,106515934,Entire home/apt,,Berlin,,Charlottenburg-Wilmersdorf,6,4.5,3,1.0,,73.0,,"Cousy,high standart flat in the centre of Berlin",2017-05-12 10:06:40.115323,52.497457,13.300495,0101000020E610000019390B7BDA992A404815C5ABAC3F4A40
1033506,1219,5687919,Entire home/apt,,Berlin,,Mitte,90,4.5,2,1.0,,76.0,,Apartment near Potsdamer Place,2017-05-12 10:06:40.112890,52.502722,13.37149,0101000020E61000000395F1EF33BE2A40677DCA3159404A40
18664205,1219,59131937,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,0,0.0,4,1.0,,64.0,,Full Apartment in Friedrichshain,2017-05-12 10:06:40.110546,52.513653,13.458254,0101000020E6100000BA85AE44A0EA2A40033FAA61BF414A40
6744830,1219,14892838,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,14,5.0,2,1.0,,76.0,,lovely room in friedrichshain with balcony,2017-05-12 10:06:38.567613,52.516652,13.4572,0101000020E610000060764F1E16EA2A40DDB419A721424A40
10644579,1219,1275576,Entire home/apt,,Berlin,,Charlottenburg-Wilmersdorf,16,4.5,3,1.0,,67.0,,2 room apartment in City West,2017-05-12 10:06:38.565397,52.51349,13.303476,0101000020E6100000E63DCE34619B2A405969520ABA414A40
6830922,1219,35784703,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,2,0.0,2,1.0,,73.0,,Top Apartment in Friedrichshain,2017-05-12 10:06:38.563072,52.512118,13.454329,0101000020E6100000AF3F89CF9DE82A40B2D826158D414A40
16077651,1219,92629067,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,5,5.0,2,1.0,,67.0,,"Helle, saubere Wohnung, mitten in Friedrichshain",2017-05-12 10:06:38.560052,52.512355,13.471931,0101000020E6100000E9EFA5F0A0F12A40967840D994414A40
7738519,1219,4428810,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,43,4.5,4,0.0,,73.0,,In the middle of it all &yet serene,2017-05-12 10:06:38.554817,52.510221,13.46336,0101000020E6100000938C9C853DED2A40C05DF6EB4E414A40
1328436,1219,7209360,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,106,4.5,2,1.0,,70.0,,Kreuzberg_______Bergmannstrasse______Fireplace,2017-05-12 10:06:38.552046,52.489062,13.390937,0101000020E6100000BB97FBE428C82A40B1DB6795993E4A40
11470252,1219,53142449,Entire home/apt,,Berlin,,Mitte,2,0.0,3,1.0,,66.0,,Cosy Flat 500m from Citycenter,2017-05-12 10:06:38.549795,52.521899,13.40434,0101000020E6100000E5ED08A705CF2A4055682096CD424A40
13158273,1219,73471396,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,23,5.0,2,1.0,,67.0,,HEART OF BERLIN,2017-05-12 10:06:38.546681,52.50992,13.455126,0101000020E61000005C1E6B4606E92A40C5C9FD0E45414A40
15880956,1219,8064427,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,5,4.5,2,1.0,,77.0,,ViEW Apartment in Berlin Mitte,2017-05-12 10:06:38.542692,52.513157,13.424483,0101000020E61000007B6AF5D555D92A40535BEA20AF414A40
12690143,1219,68817996,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,34,4.5,4,0.0,,63.0,,FRIEDRICHS 16,2017-05-12 10:06:38.539629,52.50756,13.465917,0101000020E6100000054D4BAC8CEE2A40FE60E0B9F7404A40
475566,1219,2355317,Entire home/apt,,Berlin,,Pankow,63,5.0,2,1.0,,73.0,,BERLIN-PrenzlauerBerg & 2bikes4free,2017-05-12 10:06:38.536377,52.54637,13.416783,0101000020E6100000BB0ED59464D52A40FDC1C073EF454A40
15756493,1219,11060412,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,8,5.0,2,1.0,,77.0,,Nice cozy stay in Friedrichshain,2017-05-12 10:06:37.581252,52.515098,13.432445,0101000020E61000002FA3586E69DD2A40151E34BBEE414A40
14667530,1219,8851593,Entire home/apt,,Berlin,,Pankow,10,5.0,1,1.0,,75.0,,"Beautiful apartment, very central",2017-05-12 10:06:37.578725,52.533842,13.409332,0101000020E61000009C69C2F693D12A40999D45EF54444A40
5197354,1219,26721954,Entire home/apt,,Berlin,,Pankow,45,5.0,2,1.0,,73.0,,Architect's place: central & stylish in P' Berg!,2017-05-12 10:06:37.574400,52.550398,13.412796,0101000020E6100000D8D64FFF59D32A4054E4107173464A40
18428356,1219,22399141,Entire home/apt,,Berlin,,Pankow,1,0.0,2,1.0,,73.0,,Cosy Apartment with Balcony and nice Bathroom,2017-05-12 10:06:37.570565,52.53918,13.415171,0101000020E6100000C87E164B91D42A402254A9D903454A40
4563394,1219,5782835,Entire home/apt,,Berlin,,Pankow,42,5.0,3,1.0,,67.0,,Charmantes Apartment_grün & citynah,2017-05-12 10:06:37.567792,52.56788,13.391333,0101000020E6100000EEB089CC5CC82A40B806B64AB0484A40
38062,1219,163352,Entire home/apt,,Berlin,,Mitte,197,5.0,2,1.0,,63.0,,"Lovely Apartment,central and hip!",2017-05-12 10:06:37.564046,52.536833,13.397,0101000020E61000002506819543CB2A40F03499F1B6444A40
5847075,1219,30358384,Entire home/apt,,Berlin,,Pankow,41,4.5,4,2.0,,77.0,,Quiet 2room apt. in Prenzlauer Berg,2017-05-12 10:06:37.561870,52.547107,13.425123,0101000020E6100000088ECBB8A9D92A40D234289A07464A40
18039325,1219,80865223,Entire home/apt,,Berlin,,Charlottenburg-Wilmersdorf,1,0.0,2,1.0,,67.0,,"Cozy apartment in Western Berlin, Wilmersdorf",2017-05-12 10:06:37.559750,52.493868,13.314244,0101000020E6100000AFEDED96E4A02A403D450E11373F4A40
533523,1219,2621923,Entire home/apt,,Berlin,,Tempelhof-Schöneberg,133,5.0,3,1.0,,72.0,,Berlin Designer Apartment Marlene,2017-05-12 10:06:37.553572,52.481142,13.360579,0101000020E6100000AF3F89CF9DB82A40B35DA10F963D4A40
18135486,1219,8305663,Entire home/apt,,Berlin,,Neukölln,1,0.0,2,0.0,,69.0,,Modernes Studio am Maybachufer,2017-05-12 10:06:37.551598,52.492911,13.425589,0101000020E61000001F1329CDE6D92A40596B28B5173F4A40
13483765,1219,77223482,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,14,4.5,3,1.0,,67.0,,THE BASE,2017-05-12 10:06:37.549547,52.49916,13.464675,0101000020E6100000A089B0E1E9ED2A4056BC9179E43F4A40
9270375,1219,550806,Entire home/apt,,Berlin,,Neukölln,4,5.0,2,1.0,,78.0,,spacious and charming apartment,2017-05-12 10:06:37.542633,52.490359,13.432865,0101000020E6100000842A357BA0DD2A404E266E15C43E4A40
16954420,1219,113385968,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,5,5.0,2,1.0,,77.0,,Lovely apartment in famous Kreuzberg*! Central B!,2017-05-12 10:06:36.595530,52.490719,13.395069,0101000020E6100000AC53E57B46CA2A404E4354E1CF3E4A40
6640822,1219,9697453,Entire home/apt,,Berlin,,Pankow,8,5.0,2,1.0,,78.0,,"central, big, cosy,  quiet apartment",2017-05-12 10:06:36.591541,52.532414,13.430953,0101000020E6100000E73922DFA5DC2A405EF7562426444A40
9122881,1219,26580239,Entire home/apt,,Berlin,,Pankow,46,4.5,4,2.0,,77.0,,Cosy flat near the Alexander Platz,2017-05-12 10:06:36.588803,52.52941,13.42551,0101000020E6100000EE3D5C72DCD92A407216F6B4C3434A40
15868988,1219,2599754,Entire home/apt,,Berlin,,Mitte,15,5.0,4,1.0,,73.0,,"Riverfront marvel, amazing location, Wifi",2017-05-12 10:06:36.586192,52.521527,13.344419,0101000020E6100000F73DEAAF57B02A40917D9065C1424A40
17973577,1219,40456880,Entire home/apt,,Berlin,,Mitte,0,0.0,3,0.0,,78.0,,Vista bonita/ beautiful View Kreuzberg / Mitte,2017-05-12 10:06:36.580774,52.508928,13.425801,0101000020E61000004C35B39602DA2A4064027E8D24414A40
32915,1219,142631,Entire home/apt,,Berlin,,Mitte,13,5.0,4,1.0,,77.0,,Apartment LaVie 2,2017-05-12 10:06:36.578156,52.539176,13.346966,0101000020E6100000DBA50D87A5B12A40E0641BB803454A40
6232450,1219,1020400,Entire home/apt,,Berlin,,Pankow,36,4.5,4,1.0,,66.0,,Zwischen Mauerpark + Helmholtzplatz,2017-05-12 10:06:36.575944,52.546283,13.414424,0101000020E6100000E25AED612FD42A402EAEF199EC454A40
1379902,1219,2355317,Entire home/apt,,Berlin,,Pankow,141,5.0,3,1.0,,73.0,,Leben-PrenzlauerBerg & 2bikes4free,2017-05-12 10:06:36.573766,52.537874,13.424126,0101000020E61000003FC4060B27D92A4032AF230ED9444A40
18670329,1219,2931691,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,0,0.0,3,1.0,,67.0,,Cozy Hideaway In The North Of Friedrichshain,2017-05-12 10:06:36.570408,52.520124,13.460385,0101000020E61000004F232D95B7EB2A40AFEE586C93424A40
16790749,1219,111576337,Entire home/apt,,Berlin,,Charlottenburg-Wilmersdorf,8,4.5,2,0.0,,67.0,,Stylisches Apartment in Charlottenburg/Kudamm,2017-05-12 10:06:36.566158,52.510741,13.314586,0101000020E6100000158F8B6A11A12A40F9DC09F65F414A40
15248889,1219,34705166,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,5,4.5,2,0.0,,72.0,,Nähe Warschauer Strasse,2017-05-12 10:06:36.561994,52.522633,13.453577,0101000020E6100000826F9A3E3BE82A40BA675DA3E5424A40
2021588,1219,10390346,Entire home/apt,,Berlin,,Charlottenburg-Wilmersdorf,83,4.5,4,2.0,,70.0,,in the middle of city-west Berlin,2017-05-12 10:06:36.559308,52.49257,13.335754,0101000020E61000009B00C3F2E7AB2A40D07EA4880C3F4A40
1442066,1219,7743542,Entire home/apt,,Berlin,,Marzahn-Hellersdorf,41,5.0,4,2.0,,78.0,,Ferienhaus im Grünen am Waldrand ,2017-05-12 10:06:34.916700,52.475474,13.600216,0101000020E61000006612F5824F332B40950C0055DC3C4A40
8088329,1219,42713578,Entire home/apt,,Berlin,,Mitte,0,0.0,3,1.0,,65.0,,Beautiful 2 room apartment in Berlin / Mitte,2017-05-12 10:06:34.913173,52.525897,13.387885,0101000020E6100000CA37DBDC98C62A404208C89750434A40
17994135,1219,3101625,Entire home/apt,,Berlin,,Pankow,1,0.0,3,1.0,,68.0,,Spacious apt in Prenzlauer Berg,2017-05-12 10:06:34.911129,52.545726,13.425349,0101000020E6100000CAC51858C7D92A40D8497D59DA454A40
2029998,1219,10407307,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,9,4.0,2,1.0,,73.0,,Beautifull Flat in Central Berlin,2017-05-12 10:06:34.908372,52.524879,13.452824,0101000020E610000014B01D8CD8E72A40B8AD2D3C2F434A40
1193404,1219,6522168,Entire home/apt,,Berlin,,Pankow,93,4.5,3,1.0,,73.0,,TOP aparment- Kultur brauerei,2017-05-12 10:06:34.905669,52.539785,13.417325,0101000020E61000003D9B559FABD52A4089EFC4AC17454A40
2286619,1219,6975502,Entire home/apt,,Berlin,,Mitte,52,4.5,2,1.0,,66.0,,white & cosy flat at rosenthaler ❤,2017-05-12 10:06:34.896762,52.536588,13.39608,0101000020E610000009336DFFCACA2A4089B663EAAE444A40
9721293,1219,50177869,Entire home/apt,,Berlin,,Neukölln,28,4.5,2,2.0,,73.0,,"Cosy, arty freestanding house!",2017-05-12 10:06:34.893262,52.468529,13.430941,0101000020E6100000D6027B4CA4DC2A40211D1EC2F83B4A40
14171490,1219,59442407,Entire home/apt,,Berlin,,Mitte,23,4.5,2,0.0,,78.0,,Mitten in Berlins Mitte! (307),2017-05-12 10:06:34.890415,52.529345,13.379895,0101000020E6100000EDD3F19881C22A408BA6B393C1434A40
1290479,1219,7017250,Entire home/apt,,Berlin,,Steglitz-Zehlendorf,13,5.0,2,1.0,,64.0,,"Casa Turchese, Berlin-Steglitz",2017-05-12 10:06:34.884015,52.463484,13.330807,0101000020E61000006493FC885FA92A40111C9771533B4A40
2598705,1219,7171019,Entire home/apt,,Berlin,,Pankow,19,4.5,2,1.0,,79.0,,Cosy Flat With Balcony In P'berg,2017-05-12 10:06:33.577161,52.532576,13.434391,0101000020E61000007D5A457F68DE2A4037514B732B444A40
5247910,1219,6751632,Entire home/apt,,Berlin,,Mitte,0,0.0,3,2.0,,78.0,,Beautiful 75sqm apartment,2017-05-12 10:06:33.575075,52.534224,13.34373,0101000020E6100000E44EE960FDAF2A40815EB87361444A40
7524443,1219,3866474,Entire home/apt,,Berlin,,Charlottenburg-Wilmersdorf,49,5.0,2,1.0,,73.0,,Ruhiges Studio- Stadtvilla Messe,2017-05-12 10:06:33.571637,52.512126,13.273092,0101000020E61000003599F1B6D28B2A4035B742588D414A40
508350,1219,893723,Entire home/apt,,Berlin,,Pankow,45,4.5,3,1.0,,66.0,,Central apartment @ Prenzlauer Berg,2017-05-12 10:06:33.565842,52.530804,13.432739,0101000020E6100000516859F78FDD2A40024BAE62F1434A40
15307995,1219,28114748,Entire home/apt,,Berlin,,Lichtenberg,14,5.0,2,0.0,,78.0,,PAVILION FOR TWO+,2017-05-12 10:06:33.563091,52.496358,13.48751,0101000020E610000028F224E99AF92A40D28DB0A8883F4A40
16420952,1219,10914556,Entire home/apt,,Berlin,,Pankow,1,0.0,4,1.0,,67.0,,Bright 2 room apartment in Prenzlauer Berg,2017-05-12 10:06:33.560993,52.551116,13.416311,0101000020E61000001CEE23B726D52A40B32616F88A464A40
12282121,1219,59442407,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,6,4.5,2,1.0,,66.0,,Leben mitten in Kreuzberg! (011),2017-05-12 10:06:33.558821,52.487066,13.387384,0101000020E6100000C2FC153257C62A402C7FBE2D583E4A40
11467819,1219,59442407,Entire home/apt,,Berlin,,Mitte,38,4.0,2,0.0,,69.0,,Situated in the heart of Berlin-Mitte (505),2017-05-12 10:06:33.556571,52.529833,13.379722,0101000020E6100000B72407EC6AC22A40B9AB5791D1434A40
11999136,1219,44404434,Entire home/apt,,Berlin,,Mitte,54,4.5,2,1.0,,77.0,,Wohnen am Naturkundemuseum (603),2017-05-12 10:06:33.553875,52.530278,13.380372,0101000020E6100000D3A0681EC0C22A40E7E44526E0434A40
8858309,1219,46375052,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,44,5.0,2,1.0,,67.0,,kleines Apartment in Kreuzberg,2017-05-12 10:06:33.551338,52.50522,13.401538,0101000020E6100000D733846396CD2A407FA4880CAB404A40
10750519,1219,9066116,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,22,5.0,2,1.0,,73.0,,"Amazing location, in the heart of real Berlin",2017-05-12 10:06:33.548997,52.509417,13.456078,0101000020E6100000A5D93C0E83E92A406283859334414A40
14496476,1219,76899094,Entire home/apt,,Berlin,,Mitte,27,4.5,2,0.0,,72.0,,Leben in Berlin's Mitte (104),2017-05-12 10:06:33.546992,52.530065,13.379577,0101000020E6100000A9A0A2EA57C22A408BE07F2BD9434A40
13571153,1219,78259816,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,10,5.0,4,1.0,,78.0,,Nice 1-Room apartment in Kreuzberg,2017-05-12 10:06:33.544291,52.501161,13.423119,0101000020E6100000E8A1B60DA3D82A40ED832C0B26404A40
1282857,1219,6783646,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,71,4.5,3,1.0,,80.0,,Modern apartment centre Kreuzberg,2017-05-12 10:06:31.908081,52.490643,13.39254,0101000020E610000062BEBC00FBC82A407381CB63CD3E4A40
16347943,1219,106234218,Entire home/apt,,Berlin,,Neukölln,2,0.0,4,2.0,,67.0,,Living like the locals on Weserstr. (Kreuzkölln),2017-05-12 10:06:31.905855,52.484814,13.43741,0101000020E610000000E31934F4DF2A404C5299620E3E4A40
6695238,1219,19044451,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,7,5.0,2,1.0,,73.0,,Schöne 1-Zimmer-Wohnung in F-Hain,2017-05-12 10:08:24.297213,52.521632,13.448293,0101000020E61000002C0DFCA886E52A4006465ED6C4424A40
5147366,1219,26613358,Entire home/apt,,Berlin,,Pankow,14,5.0,2,1.0,,73.0,,Appartement near Alexanderplatz-Mitte/Prenzl Berg,2017-05-12 10:08:23.051887,52.551543,13.4221,0101000020E61000008048BF7D1DD82A403BAB05F698464A40
16787135,1219,11073325,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,4,5.0,3,2.0,,72.0,,Charming stylish 2 room apartment,2017-05-12 10:08:23.038572,52.523235,13.454934,0101000020E61000004BADF71BEDE82A40B08F4E5DF9424A40
17690548,1219,34705166,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,0,0.0,2,1.0,,69.0,,Nähe Frankfurter Tor,2017-05-12 10:08:22.003493,52.523672,13.450587,0101000020E61000006901DA56B3E62A405BEA20AF07434A40
