room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
9587006,21472517,Private room,,Neukölln,0,,2,1.0,34.0,7.0,52.473356,13.425705,2016-08-31 07:49:24.577646
8545297,4313297,Private room,,Mitte,0,,1,1.0,39.0,1.0,52.529889,13.326498,2016-08-31 07:49:10.968843
12262931,66041339,Private room,,Pankow,7,4.5,2,1.0,38.0,2.0,52.552987,13.454269,2016-08-31 07:49:07.983575
6786027,8865786,Private room,,Tempelhof-Schöneberg,22,4.5,2,1.0,65.0,1.0,52.493289,13.356024,2016-08-31 07:48:28.462430
4051963,7394078,Entire home/apt,,Mitte,11,5.0,2,2.0,53.0,3.0,52.556772,13.387661,2016-08-31 07:48:19.024608
7287071,38160282,Private room,,Mitte,0,,1,1.0,58.0,4.0,52.558755,13.386774,2016-08-31 07:47:44.056862
13123182,19217405,Private room,,Neukölln,0,,1,1.0,46.0,5.0,52.493119,13.425528,2016-08-31 07:47:38.209159
5514311,28603116,Private room,,Tempelhof-Schöneberg,0,,1,1.0,40.0,1.0,52.48347,13.372977,2016-08-31 07:47:07.185050
7872769,37034324,Entire home/apt,,Treptow-Köpenick,4,5.0,6,0.0,58.0,2.0,52.451224,13.599069,2016-08-31 07:46:59.584979
810760,3765918,Private room,,Pankow,43,4.5,2,1.0,25.0,5.0,52.542372,13.43977,2016-08-31 07:46:40.973102
6958928,2213135,Entire home/apt,,Pankow,2,,3,1.0,80.0,3.0,52.547983,13.449608,2016-08-31 07:46:10.927610
11880805,33487989,Private room,,Mitte,2,,2,1.0,46.0,2.0,52.547408,13.35283,2016-08-31 07:45:56.264235
10491696,54084178,Private room,,Neukölln,9,5.0,2,1.0,37.0,1.0,52.48363,13.427398,2016-08-31 07:45:52.633267
13582461,4761501,Entire home/apt,,Pankow,4,5.0,5,2.0,109.0,4.0,52.528225,13.424339,2016-08-31 07:45:48.545748
9421220,29368634,Entire home/apt,,Mitte,5,4.0,4,1.0,104.0,6.0,52.533269,13.336106,2016-08-31 07:45:39.258617
6197692,32133862,Private room,,Neukölln,14,4.5,3,1.0,52.0,1.0,52.477659,13.422684,2016-08-31 07:45:18.770554
14173499,45160095,Entire home/apt,,Charlottenburg-Wilmersdorf,0,,6,0.0,127.0,7.0,52.478366,13.301138,2016-08-31 07:45:10.507217
6847300,35879715,Entire home/apt,,Pankow,0,,4,3.0,161.0,1.0,52.65167,13.489745,2016-08-31 07:45:03.449646
2749597,14067933,Entire home/apt,,Neukölln,1,,4,1.0,103.0,1.0,52.49014,13.428543,2016-08-31 07:44:56.414925
9851510,50717323,Private room,,Friedrichshain-Kreuzberg,1,,2,1.0,35.0,7.0,52.489596,13.423926,2016-08-31 07:44:43.667786
6709052,34928148,Entire home/apt,,Mitte,3,4.0,3,1.0,29.0,1.0,52.551224,13.385046,2016-08-31 07:44:41.003601
